Symbol,Name,Sector,Industry,52high,52low,변동률(%),Sector2
A007610,선도전기,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","수배전반,중전기기 제조,도매/전기공사",5660,2665,112.3827392,전기/전자
A171090,선익시스템,특수 목적용 기계 제조업,OLED 증착장비,30650,15100,102.9801325,기계
A136490,선진,동물용 사료 및 조제식품 제조업,조제동물사료,16050,8650,85.54913295,제조
A086710,선진뷰티사이언스,기타 화학제품 제조업,화장품 원료,10726,5210,105.8733205,화학
A014620,성광벤드,1차 철강 제조업,관이음쇠,17500,7530,132.4037185,철강
A037350,성도이엔지,"건축기술, 엔지니어링 및 관련 기술 서비스업","반도체크린룸 시공, 반도체장비제조",7100,4715,50.58324496,건설업
A003080,성보화학,"비료, 농약 및 살균, 살충제 제조업","완제농약(해비치과립,카스텔란),원제농약(슈퍼유나니,다이아톤) 제조,도매",4665,3055,52.700491,제조
A004980,성신양회,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트,레미콘 제조",18400,8220,123.8442822,제조
A004985,성신양회우,ETF,ETF,27000,10900,147.706422,혼합
A011300,성안,직물직조 및 직물제품 제조업,"제직,염색,폴리에스터직물,자수직물봉제 제조,판매/임대료,관리비 수입",1185,482,145.8506224,제조
A081580,성우전자,통신 및 방송 장비 제조업,휴대폰금속프레스부품(전자파차단ShieldCan),4150,2550,62.74509804,방송/통신
A045300,성우테크론,전자부품 제조업,"리드프레임,반도체검사장비",7770,4065,91.14391144,전기/전자
A015750,성우하이텍,자동차 신품 부품 제조업,자동차범퍼,6190,4110,50.60827251,제조
A000180,성창기업지주,회사 본부 및 경영 컨설팅 서비스업,"합판, 마루, 파티클보드, 우드칩, 포르말린 등 제조",3015,1800,67.5,서비스/오락/문화
A080470,성창오토텍,자동차 신품 부품 제조업,"차량용 에어컨필터, 차량용인버터 등",10800,6380,69.27899687,제조
A043260,성호전자,전자부품 제조업,"전원공급장치,필름콘덴서",1875,1350,38.88888889,전기/전자
A148150,세경하이테크,전자부품 제조업,DECO Film 및 기타 TAPE 제조,28350,13400,111.5671642,전기/전자
A002420,세기상사,연료 소매업,"극장(영화상영)/극영화,만화영화 제조/음식료품,일용잡화 소매/부동산 임대",15326,7760,97.5,서비스/오락/문화
A053060,세동,자동차 신품 부품 제조업,"도어벨트, 몰딩",1765,1065,65.72769953,제조
A340440,세림B&G,플라스틱제품 제조업,기업인수,4150,2140,93.92523364,제조
A017510,세명전기,기타 금속 가공제품 제조업,"154kV, 345kV, 765kV 송전,변전,배전용 금구류, 섬유직기용 섹셔날 빔",5720,3145,81.87599364,제조
A004360,세방,도로 화물 운송업,"도로운송,항만하역,창고,지게차 임대",15250,9890,54.19615774,운송/운수
A004365,세방우,도로 화물 운송업,"도로운송,항만하역,창고,지게차 임대",7730,6520,18.55828221,운송/운수
A004490,세방전지,일차전지 및 축전지 제조업,"자동차용 및 산업용 축전지(연축전지) 제조,판매",89400,41750,114.1317365,전기/전자
A011560,세보엠이씨,건물설비 설치 공사업,"건설관련설비,ACESS FLOOR,소음기,CHAMMBER,PFP UNIT,BY-PASS UNIT,DUCT,철구조물",11100,5840,90.06849315,건설업
A396300,세아메카닉스,기타 금속 가공제품 제조업,"TV스탠드, 전기 수소차 부품 등",9710,5300,83.20754717,제조
A001430,세아베스틸지주,1차 철강 제조업,"특수강,철도용품,자동차부품 제조,수출입",26400,13900,89.92805755,철강
A306200,세아제강,1차 철강 제조업,강관,194000,89000,117.9775281,철강
A003030,세아제강지주,기타 금융업,경영컨설팅업,196500,96900,102.7863777,금융업
A019440,세아특수강,1차 철강 제조업,"냉간압조용선재,마봉강,스테인레스봉강 제조",22900,13300,72.18045113,철강
A013000,세우글로벌,기타 전문 도매업,"화공약품.엔지니어링 플라스틱,페놀계제품,석유화학제품 판매/철재가구,사무목재가구 제조/교육사업",6490,1325,389.8113208,유통
A100700,세운메디칼,의료용품 및 기타 의약 관련제품 제조업,"의료용구(체액배출기,도뇨관) 제조,도매,수출입",4540,2755,64.79128857,의료/의약
A091090,세원이앤씨,"구조용 금속제품, 탱크 및 증기발생기 제조업","화학플랜트 설비,기계 제작(음식료,석유화학사업관련)/유공압기기 판매",1400,542,158.302583,철강
A067830,세이브존I&C,종합 소매업,"대형할인점(백화점)/부동산 임대/주차장,문화센터 운영",3725,2620,42.17557252,서비스/오락/문화
A033530,세종공업,자동차 신품 부품 제조업,"자동차부품,자동차소음기(머플러),배기가스정화기,배기계통부품 제조",12250,4865,151.7985612,제조
A258830,세종메디칼,의료용 기기 제조업,복강경수술용 투관침 등,8120,3170,156.1514196,의료/의약
A036630,세종텔레콤,전기 통신업,WLL/GPS/위성DMB/VoIP 단말기,1297,525,147.047619,방송/통신
A039310,세중,여행사 및 기타 여행보조 서비스업,여행,4330,2445,77.09611452,서비스/오락/문화
A075580,세진중공업,선박 및 보트 건조업,"선박 Deck House, LPG Tank, Upper Deck Unit, 해양플랜트 Living Quarter",8620,5240,64.50381679,운송/운수
A067770,세진티에스,전자부품 제조업,LED/LCD용 광기능성 시트,6450,2860,125.5244755,전기/전자
A053450,세코닉스,사진장비 및 광학기기 제조업,"모바일용 카메라렌즈, 차량용 카메라 및 광학부품",12800,6670,91.90404798,제조
A222810,세토피아,소프트웨어 개발 및 공급업,보안솔루션 개발 외,3055,1070,185.5140187,IT
A027970,세하,"펄프, 종이 및 판지 제조업","백판지,마니라판지,지류,하수처리기계 제조/상하수도설비공사,수질오염방지시설공사",1900,1140,66.66666667,제조
A252500,세화피앤씨,기타 화학제품 제조업,염모제 등,2050,1060,93.39622642,화학
A347000,센코,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","가스센서 및 모듈, 휴대용 및 고정형 가스검지기, 악취 & 미세먼지 모니터링 시스템",22250,11500,93.47826087,제조
A308170,센트랄모텍,자동차 신품 부품 제조업,"이너레이스, 오디 클러치보스, 로터샤프트, 슬리브기어, 컨트롤 암, 엑슬",30200,10950,175.7990868,제조
A331920,셀레믹스,기초 의약물질 및 생물학적 제제 제조업,타겟캡처키트,18600,6400,190.625,의료/의약
A049180,셀루메드,기초 의약물질 및 생물학적 제제 제조업,"의료기기, 바이오시밀러 및 헬스케어사업",10200,3955,157.9013906,의료/의약
A299660,셀리드,자연과학 및 공학 연구개발업,항암면역치료백신,97000,14750,557.6271186,의료/의약
A268600,셀리버리,자연과학 및 공학 연구개발업,바이오의약품[iCP-Parkin(파킨슨병 치료제)]및 연구용 시약,28750,10500,173.8095238,의료/의약
A108860,셀바스AI,소프트웨어 개발 및 공급업,인공지능 솔루션 등,13050,3530,269.6883853,IT
A208370,셀바스헬스케어,의료용 기기 제조업,"체성분측정기, 혈압계, 점자정보단말기",3925,1940,102.3195876,의료/의약
A068270,셀트리온,기초 의약물질 및 생물학적 제제 제조업,"램시마, 트룩시마, 허쥬마",258620,141000,83.41843972,의료/의약
A068760,셀트리온제약,의약품 제조업,고덱스 캡슐 외,144746,60500,139.2495868,의료/의약
A091990,셀트리온헬스케어,기타 전문 도매업,바이오의약품 마케팅 및 판매,108672,54000,101.2444444,유통
A068940,셀피글로벌,전자부품 제조업,신용카드 및 전자화폐 등,5080,2085,143.6450839,전기/전자
A060230,소니드,기타 화학제품 제조업,화학제품 및 전자재료,10460,3255,221.3517665,화학
A290690,소룩스,전구 및 조명장치 제조업,"실내등(형광등, LED등), 실외등, 특수등",13550,6800,99.26470588,제조
A950200,소마젠,"그외 기타 전문, 과학 및 기술 서비스업","유전체 분석 서비스 (NGS, CES 등)",10400,4775,117.8010471,의료/의약
A032680,소프트센,기계장비 및 관련 물품 도매업,전산기기 및 정보통신공사,3465,1405,146.6192171,기계
A032685,소프트센우,기계장비 및 관련 물품 도매업,전산기기 및 정보통신공사,41200,16600,148.1927711,기계
A258790,소프트캠프,소프트웨어 개발 및 공급업,통합보안솔루션,3865,1480,161.1486486,IT
A066910,손오공,기타 전문 도매업,"완구, 게임, 캐릭터수입수수료",3130,1770,76.83615819,유통
A043100,솔고바이오,의료용 기기 제조업,"가정용 온열치료기, 의료기구",1350,485,178.3505155,의료/의약
A336370,솔루스첨단소재,전자부품 제조업,"동박, 유압기기 등",108424,33100,227.5649547,전기/전자
A33637K,솔루스첨단소재1우,전자부품 제조업,"동박, 유압기기 등",32193,8190,293.0769231,전기/전자
A33637L,솔루스첨단소재2우B,전자부품 제조업,"동박, 유압기기 등",39695,9780,305.8793456,전기/전자
A154040,솔루에타,전자부품 제조업,전자파 차폐소재,3710,2455,51.12016293,전기/전자
A248070,솔루엠,전자부품 제조업,"POWER, 3in1 Board, ESL 등",29750,17000,75,전기/전자
A035610,솔본,회사 본부 및 경영 컨설팅 서비스업,경영자문 및 지주사업,6060,3060,98.03921569,서비스/오락/문화
A357780,솔브레인,기타 화학제품 제조업,반도체 및 디스플레이 관련 화학재료 제조ㆍ판매 등,294700,182500,61.47945205,화학
A036830,솔브레인홀딩스,회사 본부 및 경영 컨설팅 서비스업,"반도체,디스플레이,2차전지 공정용 화학제품",45650,18250,150.1369863,서비스/오락/문화
A304100,솔트룩스,소프트웨어 개발 및 공급업,인공지능 및 빅데이터 소프트웨어,17800,7140,149.2997199,IT
A004430,송원산업,기타 화학제품 제조업,"폴리머첨가제(PVC안정제,산화방지제),폴리우레탄수지,프라스틱첨가제 제조",27900,16700,67.06586826,화학
A086980,쇼박스,"영화, 비디오물, 방송프로그램 제작 및 배급업",영화투자및배급,7570,3825,97.90849673,방송/통신
A050960,수산아이앤티,소프트웨어 개발 및 공급업,"공유단말접속관리서비스, 보안솔루션 등",21100,8960,135.4910714,IT
A017550,수산중공업,특수 목적용 기계 제조업,"유압브레이커,트럭크레인,플라즈마 파암장비,특장차,산업기계,건설기계 제조,도매",4450,2270,96.03524229,기계
A253840,수젠텍,의료용품 및 기타 의약 관련제품 제조업,체외진단 기기 및 시약,22850,8710,162.3421355,의료/의약
A236200,슈프리마,통신 및 방송 장비 제조업,바이오인식 관련 제품,26950,19600,37.5,방송/통신
A317770,슈프리마아이디,전자부품 제조업,"지문인식 등록, 인증 기기 및 솔루션",18550,13500,37.40740741,전기/전자
A094840,슈프리마에이치큐,통신 및 방송 장비 제조업,지문인식솔루션및시스템,8710,5230,66.53919694,방송/통신
A192440,슈피겐코리아,그외 기타 제품 제조업,"핸드폰 케이스, 액정보호필름",49350,33500,47.31343284,제조
A136510,스마트솔루션즈,특수 목적용 기계 제조업,"EV Z(전기차), EGIS(유리기판 검사장비), Smart-EPD 및 Smart-HMS(플라즈마 검사장비)",63400,6427,886.4633577,기계
A099440,스맥,특수 목적용 기계 제조업,공작기계 및 산업용로봇제조,3260,1480,120.2702703,기계
A053210,스카이라이프,텔레비전 방송업,위성방송서비스,10550,7860,34.22391858,방송/통신
A131100,스카이이앤엠,상품 종합 도매업,"이차전지 전해액 소재, LCD 공정용 에천트 소재",5620,2495,125.250501,유통
A276040,스코넥,소프트웨어 개발 및 공급업,"XR 교육/훈련 시스템, VR 게임 콘텐츠 등",28600,10750,166.0465116,IT
A159910,스킨앤스킨,기타 화학제품 제조업,"화장품제조,마스크",475,172,176.1627907,화학
A115570,스타플렉스,플라스틱제품 제조업,"광고용플렉스(조명용,비조명용)",8200,4060,101.9704433,제조
A330730,스톤브릿지벤처스,기타 금융업,"창업투자, 사모투자",8820,4765,85.0996852,금융업
A253450,스튜디오드래곤,"영화, 비디오물, 방송프로그램 제작 및 배급업","드라마 제작, 판매",96400,63200,52.53164557,방송/통신
A204630,스튜디오산타클로스,창작 및 예술관련 서비스업,창작 및 예술관련 서비스업,23250,6520,256.595092,서비스/오락/문화
A026890,스틱인베스트먼트,신탁업 및 집합투자업,사모펀드(PEF),17550,5940,195.4545455,금융업
A013810,스페코,특수 목적용 기계 제조업,아스팔트믹싱플랜트,9170,4875,88.1025641,기계
A049830,승일,기타 금속 가공제품 제조업,"에어졸캔,에어졸발브,일반관",18200,9060,100.8830022,제조
A020710,시공테크,전문디자인업,"박물관, 전시관, 엑스포, 특수영상",9900,4475,121.2290503,서비스/오락/문화
A033170,시그네틱스,반도체 제조업,반도체 패키징,2790,1280,117.96875,전기/전자
A048870,시너지이노베이션,의료용 기기 제조업,카메라 어플리케이션 프로세서(CAP),5100,3005,69.7171381,의료/의약
A025320,시노펙스,전자부품 제조업,"전자부품, 필터",3570,2265,57.61589404,전기/전자
A269620,시스웍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","클린룸 제어시스템, BLDC모터, 공조장치 제어기 등",2010,799,151.5644556,제조
A131090,시큐브,소프트웨어 개발 및 공급업,"시스템보안관리솔루션, 정보유출방지솔루션",1505,935,60.96256684,IT
A139050,시티랩스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","용역서비스(ITS,BIS,ATMS,BRT)",986,512,92.578125,IT
A290520,신도기연,특수 목적용 기계 제조업,"OLED용 후공정장비(라미네이터, 오토클레이브 등)",9622,3455,178.4949349,기계
A029530,신도리코,컴퓨터 및 주변장치 제조업,"복사기, 3D프린터, 프린터, 주변기기 제조,판매",35250,30700,14.82084691,제조
A001000,신라섬유,가전제품 및 정보통신장비 소매업,부동산,2890,1590,81.76100629,서비스/오락/문화
A025870,신라에스지,음·식료품 및 담배 도매업,수산물도매,15550,8790,76.90557452,유통
A065350,신성델타테크,가정용 기기 제조업,"세탁기, 자동차, 에어컨 및 LCD 부품",19250,9180,109.6949891,제조
A011930,신성이엔지,반도체 제조업,"태양전지, 태양광모듈 제조 및 판매, 태양광 발전설치공사, 클린룸, 자동화장비",2580,1630,58.28220859,전기/전자
A005390,신성통상,기타 전문 도매업,"의류,악세사리(모자,벨트,가방) 도매/의류 제조",4210,2405,75.05197505,유통
A004170,신세계,종합 소매업,"백화점,할인점(E마트)",271000,208500,29.97601918,서비스/오락/문화
A035510,신세계 I&C,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","IT시스템 개발, 운영 및 유지보수, IT 컨설팅, IT장비솔루션 총판, 아웃소싱, IDC, IT기기 및 휴대폰 유통, 전자상품권",22700,12350,83.80566802,IT
A034300,신세계건설,건물 건설업,"토목,건축,건축관련기술서비스,빌딩관리용역,골프장,내장공사,시설개보수,설계용역",40700,19700,106.5989848,건설업
A031430,신세계인터내셔날,"섬유, 의복, 신발 및 가죽제품 소매업","섬유, 의복, 신발 및 가죽제품 소매",38600,22500,71.55555556,서비스/오락/문화
A031440,신세계푸드,음식점업,"단체급식, 식자재유통, 외식",100000,52100,91.93857965,유통
A006880,신송홀딩스,산업용 농·축산물 및 동·식물 도매업,사업경영 및 관리자문,18450,4825,282.3834197,유통
A002800,신신제약,의약품 제조업,파스류 (신신파스 아렉스 등),8010,4260,88.02816901,의료/의약
A344050,신영스팩6호,금융 지원 서비스업,기업인수,2325,2090,11.24401914,금융업
A005800,신영와코루,봉제의복 제조업,"여성용 내의류(화운데이션,란제리,블래지어),환자,노령자용 파자마,남성용 내의류 제조",14750,10800,36.57407407,제조
A001720,신영증권,금융 지원 서비스업,증권업,63700,53100,19.96233522,금융업
A009270,신원,봉제의복 제조업,"여성,남성의류,스웨터,의복관련 악세사리,사카린,망초 제조,판매,수출입/섬유의류 도매/신용카드업/의류전문 물류대행 및 임대사업",3930,1465,168.2593857,제조
A017000,신원종합개발,건물 건설업,토건,18600,5020,270.5179283,건설업
A002700,신일전자,기계장비 및 관련 물품 도매업,"가정용 전기기구(선풍기,난로,세탁기),전자기구,연구기구 제조,수출입",2420,1775,36.33802817,기계
A012790,신일제약,의약품 제조업,"디펜플라스타, 맥스케어, 트레스, 리피칸",14191,7600,86.72368421,의료/의약
A138070,신진에스엠,기타 금속 가공제품 제조업,표준 플레이트,6205,2765,124.4122966,제조
A226330,신테카바이오,소프트웨어 개발 및 공급업,유전체 빅데이터 기반의 AI신약개발 및 정밀의료서비스,20300,7960,155.0251256,IT
A019170,신풍제약,의약품 제조업,"의약품(항생제,혈전용해제,향정신성약품,구충제) 제조,판매",63400,20200,213.8613861,의료/의약
A019175,신풍제약우,의약품 제조업,"의약품(항생제,혈전용해제,향정신성약품,구충제) 제조,판매",135999,30950,339.4151858,의료/의약
A002870,신풍제지,기타 전문 도매업,"마닐라판지 제조,도소매",2945,1275,130.9803922,유통
Q500019,신한 레버리지 WTI원유 선물 ETN(H),ETN,ETN,2495,665,275.1879699,혼합
Q500053,신한 레버리지 천연가스 선물 ETN,ETN,ETN,33200,5420,512.5461255,혼합
Q500027,신한 인버스 2X WTI원유 선물 ETN(H),ETN,ETN,495,85,482.3529412,혼합
Q500054,신한 인버스 2X 천연가스 선물 ETN,ETN,ETN,3505,125,2704,혼합
Q500032,신한 인버스 2X 천연가스 선물 ETN(H),ETN,ETN,2365,75,3053.333333,혼합
Q500003,신한 인버스 WTI원유 선물 ETN(H),ETN,ETN,5260,2375,121.4736842,혼합
A404990,신한서부티엔디리츠,부동산 임대 및 공급업,부동산투자,5740,4400,30.45454545,건설업
A293940,신한알파리츠,부동산 임대 및 공급업,비거주 부동산 임대 서비스업,8147,7490,8.771695594,건설업
A393360,신한제8호스팩,금융 지원 서비스업,SPAC합병,2225,2070,7.487922705,금융업
A055550,신한지주,기타 금융업,금융지주회사,43200,33400,29.34131737,금융업
A056700,신화인터텍,플라스틱제품 제조업,디스플레이 BLU용 광학필름,5670,2320,144.3965517,제조
A187270,신화콘텍,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","커넥터(정보통신기기용, 디스플레이용, HDD용 등)",7960,3870,105.6847545,전기/전자
A004080,신흥,기계장비 및 관련 물품 도매업,"치과용기자재(방사선장치,전기진단장치),주사침 도소매,제조/부동산 임대",18500,15300,20.91503268,기계
A243840,신흥에스이씨,일차전지 및 축전지 제조업,"2차전지용 안전 부품(Cap Assembly, CID)",80800,43550,85.53386912,전기/전자
A257720,실리콘투,상품 종합 도매업,화장품 유통,6870,2000,243.5,유통
A222800,심텍,전자부품 제조업,반도체용 인쇄회로기판,57400,25500,125.0980392,전기/전자
A036710,심텍홀딩스,통신 및 방송 장비 제조업,반도체용 인쇄회로기판,6020,2610,130.651341,방송/통신
A160980,싸이맥스,특수 목적용 기계 제조업,"웨이퍼 이송장치(Cluster Tool, EFEM, LPM 등)",20000,12850,55.64202335,기계
A356890,싸이버원,소프트웨어 개발 및 공급업,보안관제 및 보안컨설팅 등,15200,8140,86.73218673,IT
A102280,쌍방울,봉제의복 제조업,-,1310,410,219.5121951,제조
A003410,쌍용C&E,"시멘트, 석회, 플라스터 및 그 제품 제조업",시멘트(크링카),8350,6160,35.55194805,제조
A010280,쌍용정보통신,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","클라우드,시스템통합(SI),네트워크 설계 및 구축,시스템운영(SM)",1260,813,54.98154982,IT
A004770,써니전자,전자부품 제조업,"수정진동자,수정발진기,초음파지연선,MCF,축수나사 제조,도매,수출입",6630,2140,209.8130841,전기/전자
A208640,썸에이지,소프트웨어 개발 및 공급업,소프트웨어 개발 및 공급업,2795,1005,178.1094527,IT
A222420,쎄노텍,기타 비금속 광물제품 제조업,세라믹 비드,2745,1575,74.28571429,제조
A037760,쎄니트,1차 철강 제조업,스테인레스 냉연강판,2490,1560,59.61538462,철강
A099320,쎄트렉아이,"항공기,우주선 및 부품 제조업","인공위성시스템, 위성지상국, 위성부분품 개발 및 제조",64100,25400,152.3622047,제조
A049960,쎌바이오텍,기초 의약물질 및 생물학적 제제 제조업,유산균 원말 및 완제품,20550,11000,86.81818182,의료/의약
A050890,쏠리드,통신 및 방송 장비 제조업,"이동통신중계기,위성DMB용중계기",7360,4520,62.83185841,방송/통신
A066790,씨씨에스,텔레비전 방송업,케이블TV서비스 및 초고속인터넷서비스,936,472,98.30508475,방송/통신
A222080,씨아이에스,특수 목적용 기계 제조업,2차전지 제조설비,21400,11600,84.48275862,기계
A004920,씨아이테크,그외 기타 제품 제조업,"컴퓨터 소프트웨어,하드웨어 서버,도매",1620,850,90.58823529,제조
A352480,씨앤씨인터내셔널,기타 화학제품 제조업,색조 화장품,27250,15450,76.37540453,화학
A264660,씨앤지하이테크,특수 목적용 기계 제조업,"약액혼합공급장치, 화학약품재생장치",14590,10850,34.47004608,기계
A352700,씨앤투스성진,기타 섬유제품 제조업,"에어필터, 산업용 및 보건용 마스크",12900,4120,213.1067961,제조
A297090,씨에스베어링,일반 목적용 기계 제조업,"풍력용 선회베어링, 산업용 선회베어링",13650,5384,153.5289747,기계
A112610,씨에스윈드,"구조용 금속제품, 탱크 및 증기발생기 제조업",풍력발전타워 제조,77700,45500,70.76923077,철강
A359090,씨엔알리서치,"그외 기타 전문, 과학 및 기술 서비스업",금융 지원 서비스,3110,1290,141.0852713,금융업
A115530,씨엔플러스,전자부품 제조업,커넥터,800,404,98.01980198,전기/전자
A115480,씨유메디칼,의료용 기기 제조업,심장제세동기,1380,995,38.69346734,의료/의약
A376290,씨유테크,전자부품 제조업,"휴대폰, 전장 등 실장부품",8400,4220,99.0521327,전기/전자
A189330,씨이랩,소프트웨어 개발 및 공급업,빅데이터플랫폼,62500,10900,473.3944954,IT
A096530,씨젠,의료용품 및 기타 의약 관련제품 제조업,"호흡기성 병원체 검사제품, 성감염증원인균 검사제품",75700,25550,196.2818004,의료/의약
A900120,씨케이에이치,기타 금융업,건강보조식품,380,206,84.46601942,금융업
A101240,씨큐브,기초 화학물질 제조업,진주광택안료,7730,6380,21.15987461,화학
A060590,씨티씨바이오,의약품 제조업,"동물용항병원성제품, 생균효소제",11200,6560,70.73170732,의료/의약
A260930,씨티케이,기타 화학제품 제조업,완제 화장품 (색조 및 기초),14050,6430,118.5069984,화학
A013990,아가방컴퍼니,생활용품 도매업,유아용 의류 및 용품,6230,2620,137.7862595,유통
A025980,아난티,일반 및 생활 숙박시설 운영업,리조트 운영 및 분양,14100,5770,144.3674177,서비스/오락/문화
A008700,아남전자,영상 및 음향기기 제조업,"칼라TV,오디오,비디오 제조,도매",2850,1905,49.60629921,제조
A125210,아모그린텍,전자부품 제조업,비정질 및 나노결정립을 이용한 자성부품 및 전류센서,17700,9660,83.22981366,전기/전자
A002790,아모레G,기타 화학제품 제조업,지주회사,52800,29100,81.44329897,화학
A00279K,아모레G3우(전환),기타 화학제품 제조업,지주회사,40200,23600,70.33898305,화학
A002795,아모레G우,기타 화학제품 제조업,지주회사,19950,12350,61.53846154,화학
A090430,아모레퍼시픽,기타 화학제품 제조업,"화장품,생활용품 제조, 판매",192500,109000,76.60550459,화학
A090435,아모레퍼시픽우,기타 화학제품 제조업,"화장품,생활용품 제조, 판매",79800,42150,89.32384342,화학
A357580,아모센스,전자부품 제조업,무선충전 차폐시트,25900,11900,117.6470588,전기/전자
A052710,아모텍,전자부품 제조업,"칩바리스터, 아몰퍼스코어",32350,20900,54.784689,전기/전자
A074430,아미노로직스,기타 전문 도매업,DVR용 영상처리 칩,3130,1740,79.88505747,유통
A092040,아미코젠,기타 식품 제조업,제약용 특수효소 및 효소기반 바이오신소재,35200,19750,78.2278481,제조
A083930,아바코,특수 목적용 기계 제조업,평판디스플레이제조용장비,12800,9990,28.12812813,기계
A149950,아바텍,전자부품 제조업,"Glass Slimming & ITO코팅 제품, PDP필터",26600,14150,87.98586572,전기/전자
A036010,아비코전자,전자부품 제조업,"인덕터, 저항기",14650,8730,67.81214204,전기/전자
A002030,아세아,회사 본부 및 경영 컨설팅 서비스업,"회사본부,지주회사 및 경영컨설팅 서비스업",163500,110500,47.9638009,서비스/오락/문화
A183190,아세아시멘트,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트, 레미콘, 몰탈",17250,8980,92.0935412,제조
A002310,아세아제지,"골판지, 종이 상자 및 종이용기 제조업","골판지원지,석고보드원지,크라프트원지,라이나원지,라이너지 제조,판매",54900,32200,70.49689441,제조
A050860,아세아텍,특수 목적용 기계 제조업,"농기계(관리기,SS기, 이앙기) 제조",4380,2615,67.49521989,기계
A012170,아센디오,"영화, 비디오물, 방송프로그램 제작 및 배급업",석탄(점결탄) 판매,3310,905,265.7458564,방송/통신
A136410,아셈스,플라스틱제품 제조업,핫멜트 접착 필름,17950,10000,79.5,제조
A246720,아스타,의료용품 및 기타 의약 관련제품 제조업,MALDI-TOF 질량분석기 기반 진단시스템,6530,3585,82.14783821,의료/의약
A067390,아스트,"항공기,우주선 및 부품 제조업",항공기용 부품 제조 및 동체 조립,7410,4270,73.53629977,제조
A159010,아스플로,일반 목적용 기계 제조업,"강관, 피팅, 밸브류 등",11300,6369,77.42188727,기계
A127710,아시아경제,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",광고 및 콘텐츠,4575,1605,185.046729,서비스/오락/문화
A267850,아시아나IDT,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","IT 서비스, IT 솔루션",22650,12100,87.19008264,IT
A020560,아시아나항공,항공 여객 운송업,"항공운송(여객운송,화물운송)/항공기 제조,정비수리",27100,12950,109.2664093,운송/운수
A154030,아시아종묘,작물 재배업,종자,7540,3455,118.2344428,유통
A227610,아우딘퓨쳐스,기타 화학제품 제조업,"기초화장품, 마스크팩 등",2575,1175,119.1489362,화학
A054800,아이디스홀딩스,기타 전문 서비스업,비금융지주회사,13550,11150,21.52466368,서비스/오락/문화
A332370,아이디피,컴퓨터 및 주변장치 제조업,"카드인쇄용 프린터, 카드인쇄용 리본",4745,3505,35.37803138,제조
A122900,아이마켓코리아,상품 종합 도매업,B2B 전자상거래,11900,9520,25,유통
A339950,아이비김영,일반 교습 학원,"오프라인 학원, 온라인강의",5840,1875,211.4666667,서비스/오락/문화
A099190,아이센스,의료용 기기 제조업,"혈당측정스트립, 혈당측정기기 등",39350,26200,50.19083969,의료/의약
A289010,아이스크림에듀,"서적, 잡지 및 기타 인쇄물 출판업",아이스크림홈런,8050,3885,107.2072072,제조
A214430,아이쓰리시스템,전자부품 제조업,"적외선 영상센서, 엑스레이 영상센서",21150,16050,31.77570093,전기/전자
A040910,아이씨디,특수 목적용 기계 제조업,"건식세정기,LCD,반도체 장비,광정보통신 부품,장비 제조,연구개발,용역 서비스,수출입",13600,7940,71.28463476,기계
A010780,아이에스동서,"내화, 비내화 요업제품 제조업","타일,위생도기,콘크리트파일,P.C관,침목 제조,도매",59500,29850,99.32998325,제조
A069920,아이에스이커머스,무점포 소매업,"해외, 국내상품 소싱 및 판매대행 서비스",11950,2615,356.9789675,서비스/오락/문화
A038880,아이에이,전자부품 제조업,"반도체 및 모듈, 제어기",1225,681,79.8825257,전기/전자
A307180,아이엘사이언스,전구 및 조명장치 제조업,LED용 실리콘렌즈 외,6730,3290,104.5592705,제조
A101390,아이엠,전자부품 제조업,휴대폰카메라모듈 등,10733,4565,135.1150055,전기/전자
A078860,아이오케이,"영화, 비디오물, 방송프로그램 제작 및 배급업",연예인 매니지먼트,2250,485,363.9175258,방송/통신
A090150,아이윈,자동차 신품 부품 제조업,시트히터,6565,1530,329.0849673,제조
A123010,아이윈플러스,전자부품 제조업,이미지센서 패키징,1188,461,157.7006508,전기/전자
A031310,아이즈비전,전기 통신업,"홈쇼핑(아이즈홈쇼핑), 국제전화(아이즈텔), 가정용유무선 전화기판매(TopPhone)",4630,2605,77.73512476,방송/통신
A185490,아이진,자연과학 및 공학 연구개발업,"당뇨성망막병증 치료제, 욕창치료제, 대상포진백신, 코로나19 예방백신 등",43350,6820,535.6304985,의료/의약
A059100,아이컴포넌트,전자부품 제조업,액정평판디스플레이용 플라스틱 박판필름 제조업,9460,5680,66.54929577,전기/전자
A262840,아이퀘스트,소프트웨어 개발 및 공급업,"패키지 ERP, 구축형 ERP 등",11650,6670,74.66266867,IT
A175250,아이큐어,의약품 제조업,"플라스타, 의약 및 의약외품 패취등, 마스크팩, 화장품 기초라인",22941,5660,305.3180212,의료/의약
